home_score,committing_team,national_tv,committing_side,call_type,home_team,away_team,time_min,gid,time2,date,season,decision,time,away,time_sec,period,disadvantaged_side,away_score,playoff,home,disadvantaged_team,ATTENDANCE
100,BKN,no,home,Foul: Personal,Nets,Suns,0,21400916,0.235,2015-03-06,2015,CC,00:14.1,PHX,14.1,Q5,away,108,0,BKN,PHX,16445.0
100,BKN,no,home,Foul: Personal,Nets,Suns,0,21400916,0.2216666666666666,2015-03-06,2015,CC,00:13.3,PHX,13.3,Q5,away,108,0,BKN,PHX,16445.0
100,BKN,no,home,Foul: Personal,Nets,Suns,0,21400916,0.075,2015-03-06,2015,CC,00:04.5,PHX,4.5,Q5,away,108,0,BKN,PHX,16445.0
119,ORL,no,home,Foul: Personal,Magic,Kings,1,21400913,1.2166666666666668,2015-03-06,2015,CC,01:13.0,SAC,13.0,Q4,away,114,0,ORL,SAC,15112.0
119,,no,,Instant Replay: Support Ruling,Magic,Kings,0,21400913,0.8783333333333334,2015-03-06,2015,CC,00:52.7,SAC,52.7,Q4,,114,0,ORL,,15112.0
119,ORL,no,home,Foul: Personal,Magic,Kings,0,21400913,0.7483333333333333,2015-03-06,2015,INC,00:44.9,SAC,44.9,Q4,away,114,0,ORL,SAC,15112.0
119,ORL,no,home,Foul: Shooting,Magic,Kings,0,21400913,0.545,2015-03-06,2015,CC,00:32.7,SAC,32.7,Q4,away,114,0,ORL,SAC,15112.0
119,SAC,no,away,Foul: Personal,Magic,Kings,0,21400913,0.1,2015-03-06,2015,CC,00:06.0,SAC,6.0,Q4,home,114,0,ORL,ORL,15112.0
119,SAC,no,away,Foul: Personal,Magic,Kings,0,21400913,0.05,2015-03-06,2015,CC,00:03.0,SAC,3.0,Q4,home,114,0,ORL,ORL,15112.0
119,SAC,no,away,Foul: Personal,Magic,Kings,0,21400913,0.02,2015-03-06,2015,CC,00:01.2,SAC,1.2,Q4,home,114,0,ORL,ORL,15112.0
92,PHI,no,home,Foul: Shooting,76ers,Hawks,1,21400927,1.3666666666666667,2015-03-07,2015,CC,01:22.0,ATL,22.0,Q4,away,84,0,PHI,ATL,17624.0
92,ATL,no,away,Foul: Shooting,76ers,Hawks,0,21400927,0.2266666666666666,2015-03-07,2015,CC,00:13.6,ATL,13.6,Q4,home,84,0,PHI,PHI,17624.0
86,NYK,no,home,Foul: Shooting,Knicks,Pacers,0,21400926,0.8616666666666667,2015-03-07,2015,CC,00:51.7,IND,51.7,Q4,away,92,0,NYK,IND,19812.0
86,IND,no,away,Foul: Shooting,Knicks,Pacers,0,21400926,0.7283333333333334,2015-03-07,2015,INC,00:43.7,IND,43.7,Q4,home,92,0,NYK,NYK,19812.0
86,NYK,no,home,Foul: Personal,Knicks,Pacers,0,21400926,0.29,2015-03-07,2015,CC,00:17.4,IND,17.4,Q4,away,92,0,NYK,IND,19812.0
95,MEM,no,away,Foul: Offensive,Pelicans,Grizzlies,1,21400923,1.6333333333333333,2015-03-07,2015,INC,01:38.0,MEM,38.0,Q4,home,89,0,NOP,NOP,17346.0
95,NOP,no,home,Foul: Shooting,Pelicans,Grizzlies,1,21400923,1.6166666666666667,2015-03-07,2015,CC,01:37.0,MEM,37.0,Q4,away,89,0,NOP,MEM,17346.0
95,NOP,no,home,Foul: Shooting,Pelicans,Grizzlies,1,21400923,1.1166666666666667,2015-03-07,2015,INC,01:07.0,MEM,7.0,Q4,away,89,0,NOP,MEM,17346.0
95,NOP,no,home,Foul: Personal,Pelicans,Grizzlies,0,21400923,0.4416666666666666,2015-03-07,2015,CC,00:26.5,MEM,26.5,Q4,away,89,0,NOP,MEM,17346.0
95,MEM,no,away,Foul: Personal,Pelicans,Grizzlies,0,21400923,0.4083333333333333,2015-03-07,2015,CC,00:24.5,MEM,24.5,Q4,home,89,0,NOP,NOP,17346.0
95,MEM,no,away,Foul: Personal,Pelicans,Grizzlies,0,21400923,0.1833333333333333,2015-03-07,2015,CC,00:11.0,MEM,11.0,Q4,home,89,0,NOP,NOP,17346.0
95,MEM,no,away,Foul: Personal,Pelicans,Grizzlies,0,21400923,0.1466666666666666,2015-03-07,2015,CC,00:08.8,MEM,8.8,Q4,home,89,0,NOP,NOP,17346.0
114,,no,,Instant Replay: Support Ruling,Heat,Kings,1,21400925,1.85,2015-03-07,2015,CC,01:51.0,SAC,51.0,Q4,,109,0,MIA,,19600.0
114,MIA,no,home,Foul: Personal,Heat,Kings,1,21400925,1.2166666666666668,2015-03-07,2015,CC,01:13.0,SAC,13.0,Q4,away,109,0,MIA,SAC,19600.0
114,MIA,no,home,Foul: Shooting,Heat,Kings,1,21400925,1.1166666666666667,2015-03-07,2015,CC,01:07.0,SAC,7.0,Q4,away,109,0,MIA,SAC,19600.0
114,SAC,no,away,Foul: Shooting,Heat,Kings,2,21400925,2.3166666666666664,2015-03-07,2015,CC,02:19.0,SAC,19.0,Q5,home,109,0,MIA,MIA,19600.0
114,,no,,Instant Replay: Support Ruling,Heat,Kings,1,21400925,1.6833333333333331,2015-03-07,2015,CC,01:41.0,SAC,41.0,Q5,,109,0,MIA,,19600.0
114,SAC,no,away,Foul: Personal,Heat,Kings,1,21400925,1.6833333333333331,2015-03-07,2015,CC,01:41.0,SAC,41.0,Q5,home,109,0,MIA,MIA,19600.0
114,SAC,no,away,Foul: Shooting,Heat,Kings,1,21400925,1.5333333333333332,2015-03-07,2015,CC,01:32.0,SAC,32.0,Q5,home,109,0,MIA,MIA,19600.0
114,MIA,no,home,Foul: Personal,Heat,Kings,0,21400925,0.7,2015-03-07,2015,CC,00:42.0,SAC,42.0,Q5,away,109,0,MIA,SAC,19600.0
114,SAC,no,away,Foul: Personal,Heat,Kings,0,21400925,0.52,2015-03-07,2015,CC,00:31.2,SAC,31.2,Q5,home,109,0,MIA,MIA,19600.0
114,MIA,no,home,Foul: Shooting,Heat,Kings,0,21400925,0.4516666666666667,2015-03-07,2015,IC,00:27.1,SAC,27.1,Q5,away,109,0,MIA,SAC,19600.0
114,SAC,no,away,Foul: Personal,Heat,Kings,0,21400925,0.4216666666666667,2015-03-07,2015,CC,00:25.3,SAC,25.3,Q5,home,109,0,MIA,MIA,19600.0
114,SAC,no,away,Foul: Personal,Heat,Kings,0,21400925,0.2766666666666666,2015-03-07,2015,CC,00:16.6,SAC,16.6,Q5,home,109,0,MIA,MIA,19600.0
114,MIA,no,home,Foul: Loose Ball,Heat,Kings,0,21400925,0.185,2015-03-07,2015,CC,00:11.1,SAC,11.1,Q5,away,109,0,MIA,SAC,19600.0
91,MIL,no,home,Foul: Personal,Bucks,Wizards,1,21400929,1.9833333333333327,2015-03-07,2015,CC,01:59.0,WAS,59.0,Q4,away,85,0,MIL,WAS,16216.0
91,MIL,no,home,Foul: Shooting,Bucks,Wizards,1,21400929,1.8833333333333333,2015-03-07,2015,CC,01:53.0,WAS,53.0,Q4,away,85,0,MIL,WAS,16216.0
91,WAS,no,away,Foul: Personal,Bucks,Wizards,1,21400929,1.4833333333333334,2015-03-07,2015,IC,01:29.0,WAS,29.0,Q4,home,85,0,MIL,MIL,16216.0
91,MIL,no,home,Foul: Personal,Bucks,Wizards,1,21400929,1.1166666666666667,2015-03-07,2015,CC,01:07.0,WAS,7.0,Q4,away,85,0,MIL,WAS,16216.0
91,WAS,no,away,Foul: Personal,Bucks,Wizards,0,21400929,0.37,2015-03-07,2015,CC,00:22.2,WAS,22.2,Q4,home,85,0,MIL,MIL,16216.0
91,MIL,no,home,Foul: Personal,Bucks,Wizards,0,21400929,0.2933333333333333,2015-03-07,2015,CC,00:17.6,WAS,17.6,Q4,away,85,0,MIL,WAS,16216.0
91,WAS,no,away,Foul: Personal,Bucks,Wizards,0,21400929,0.2716666666666666,2015-03-07,2015,CC,00:16.3,WAS,16.3,Q4,home,85,0,MIL,MIL,16216.0
103,MIL,no,home,Foul: Shooting,Bucks,Pelicans,1,21400942,1.8666666666666667,2015-03-09,2015,CC,01:52.0,NOP,52.0,Q4,away,114,0,MIL,NOP,12218.0
103,,no,,Instant Replay: Support Ruling,Bucks,Pelicans,1,21400942,1.3166666666666669,2015-03-09,2015,CC,01:19.0,NOP,19.0,Q4,,114,0,MIL,,12218.0
103,MIL,no,home,Foul: Loose Ball,Bucks,Pelicans,0,21400942,0.6916666666666667,2015-03-09,2015,INC,00:41.5,NOP,41.5,Q4,away,114,0,MIL,NOP,12218.0
103,MIL,no,home,Foul: Personal,Bucks,Pelicans,0,21400942,0.635,2015-03-09,2015,CC,00:38.1,NOP,38.1,Q4,away,114,0,MIL,NOP,12218.0
103,MIL,no,home,Foul: Personal,Bucks,Pelicans,0,21400942,0.525,2015-03-09,2015,CC,00:31.5,NOP,31.5,Q4,away,114,0,MIL,NOP,12218.0
103,,no,,Instant Replay: Support Ruling,Bucks,Pelicans,0,21400942,0.0,2015-03-09,2015,CC,00:00.0,NOP,0.0,Q4,,114,0,MIL,,12218.0
93,LAL,no,home,Foul: Shooting,Lakers,Pistons,1,21400951,1.15,2015-03-10,2015,CC,01:09.0,DET,9.0,Q4,away,85,0,LAL,DET,17771.0
93,DET,no,away,Foul: Personal,Lakers,Pistons,0,21400951,0.5166666666666667,2015-03-10,2015,CC,00:31.0,DET,31.0,Q4,home,85,0,LAL,LAL,17771.0
93,DET,no,away,Foul: Loose Ball,Lakers,Pistons,0,21400951,0.47,2015-03-10,2015,INC,00:28.2,DET,28.2,Q4,home,85,0,LAL,LAL,17771.0
93,DET,no,away,Foul: Personal,Lakers,Pistons,0,21400951,0.3399999999999999,2015-03-10,2015,CC,00:20.4,DET,20.4,Q4,home,85,0,LAL,LAL,17771.0
93,DET,no,away,Foul: Personal,Lakers,Pistons,0,21400951,0.1783333333333333,2015-03-10,2015,CC,00:10.7,DET,10.7,Q4,home,85,0,LAL,LAL,17771.0
87,UTA,no,home,Foul: Loose Ball,Jazz,Knicks,1,21400950,1.4,2015-03-10,2015,CC,01:24.0,NYK,24.0,Q4,away,82,0,UTA,NYK,17121.0
87,UTA,no,home,Foul: Personal,Jazz,Knicks,1,21400950,1.3333333333333333,2015-03-10,2015,CC,01:20.0,NYK,20.0,Q4,away,82,0,UTA,NYK,17121.0
87,NYK,no,away,Foul: Personal,Jazz,Knicks,0,21400950,0.5066666666666666,2015-03-10,2015,CC,00:30.4,NYK,30.4,Q4,home,82,0,UTA,UTA,17121.0
87,UTA,no,home,Foul: Shooting,Jazz,Knicks,0,21400950,0.4433333333333333,2015-03-10,2015,CC,00:26.6,NYK,26.6,Q4,away,82,0,UTA,NYK,17121.0
87,NYK,no,away,Foul: Personal,Jazz,Knicks,0,21400950,0.435,2015-03-10,2015,CC,00:26.1,NYK,26.1,Q4,home,82,0,UTA,UTA,17121.0
95,CHI,no,away,Foul: Shooting,76ers,Bulls,0,21400953,0.9466666666666668,2015-03-11,2015,CC,00:56.8,CHI,56.8,Q4,home,104,0,PHI,PHI,12400.0
95,CHI,no,away,Foul: Personal,76ers,Bulls,0,21400953,0.7166666666666667,2015-03-11,2015,CC,00:43.0,CHI,43.0,Q4,home,104,0,PHI,PHI,12400.0
95,CHI,no,away,Foul: Shooting,76ers,Bulls,3,21400953,3.45,2015-03-11,2015,INC,03:27.0,CHI,27.0,Q5,home,104,0,PHI,PHI,12400.0
95,PHI,no,home,Foul: Personal,76ers,Bulls,2,21400953,2.8166666666666664,2015-03-11,2015,INC,02:49.0,CHI,49.0,Q5,away,104,0,PHI,CHI,12400.0
95,PHI,no,home,Foul: Offensive,76ers,Bulls,1,21400953,1.0166666666666666,2015-03-11,2015,INC,01:01.0,CHI,1.0,Q5,away,104,0,PHI,CHI,12400.0
95,PHI,no,home,Foul: Personal,76ers,Bulls,0,21400953,0.625,2015-03-11,2015,CC,00:37.5,CHI,37.5,Q5,away,104,0,PHI,CHI,12400.0
95,PHI,no,home,Foul: Personal,76ers,Bulls,0,21400953,0.4783333333333333,2015-03-11,2015,CC,00:28.7,CHI,28.7,Q5,away,104,0,PHI,CHI,12400.0
95,CHI,no,away,Foul: Shooting,76ers,Bulls,0,21400953,0.265,2015-03-11,2015,IC,00:15.9,CHI,15.9,Q5,home,104,0,PHI,PHI,12400.0
95,MEM,no,away,Turnover: Traveling,Celtics,Grizzlies,1,21400954,1.95,2015-03-11,2015,INC,01:57.0,MEM,57.0,Q4,,92,0,BOS,,17135.0
95,BOS,no,home,Foul: Personal,Celtics,Grizzlies,1,21400954,1.3666666666666667,2015-03-11,2015,CC,01:22.0,MEM,22.0,Q4,away,92,0,BOS,MEM,17135.0
95,MEM,no,away,Foul: Shooting,Celtics,Grizzlies,0,21400954,0.86,2015-03-11,2015,CC,00:51.6,MEM,51.6,Q4,home,92,0,BOS,BOS,17135.0
95,MEM,no,away,Foul: Personal,Celtics,Grizzlies,0,21400954,0.6633333333333333,2015-03-11,2015,CC,00:39.8,MEM,39.8,Q4,home,92,0,BOS,BOS,17135.0
95,MEM,no,away,Foul: Offensive,Celtics,Grizzlies,0,21400954,0.1316666666666666,2015-03-11,2015,INC,00:07.9,MEM,7.9,Q4,home,92,0,BOS,BOS,17135.0
95,,no,,Instant Replay: Support Ruling,Celtics,Grizzlies,0,21400954,0.0,2015-03-11,2015,CC,00:00.0,MEM,0.0,Q4,,92,0,BOS,,17135.0
97,,no,,Instant Replay: Support Ruling,Bucks,Magic,1,21400956,1.3166666666666669,2015-03-11,2015,CC,01:19.0,ORL,19.0,Q4,,91,0,MIL,,12593.0
97,ORL,no,away,Foul: Shooting,Bucks,Magic,1,21400956,1.3166666666666669,2015-03-11,2015,CC,01:19.0,ORL,19.0,Q4,home,91,0,MIL,MIL,12593.0
97,ORL,no,away,Foul: Personal,Bucks,Magic,0,21400956,0.2666666666666666,2015-03-11,2015,CC,00:16.0,ORL,16.0,Q4,home,91,0,MIL,MIL,12593.0
125,SAS,TNT,home,Foul: Loose Ball,Spurs,Cavaliers,1,21400964,1.7333333333333334,2015-03-12,2015,CC,01:44.0,CLE,44.0,Q4,away,128,0,SAS,CLE,18581.0
125,SAS,TNT,home,Foul: Offensive,Spurs,Cavaliers,1,21400964,1.6166666666666667,2015-03-12,2015,CC,01:37.0,CLE,37.0,Q4,away,128,0,SAS,CLE,18581.0
125,CLE,TNT,away,Foul: Personal,Spurs,Cavaliers,1,21400964,1.4166666666666667,2015-03-12,2015,CC,01:25.0,CLE,25.0,Q4,home,128,0,SAS,SAS,18581.0
125,SAS,TNT,home,Foul: Shooting,Spurs,Cavaliers,0,21400964,0.965,2015-03-12,2015,INC,00:57.9,CLE,57.9,Q4,away,128,0,SAS,CLE,18581.0
125,SAS,TNT,home,Foul: Shooting,Spurs,Cavaliers,0,21400964,0.9366666666666668,2015-03-12,2015,CC,00:56.2,CLE,56.2,Q4,away,128,0,SAS,CLE,18581.0
125,CLE,TNT,away,Foul: Personal,Spurs,Cavaliers,0,21400964,0.0716666666666666,2015-03-12,2015,CC,00:04.3,CLE,4.3,Q4,home,128,0,SAS,SAS,18581.0
125,,TNT,,Instant Replay: Support Ruling,Spurs,Cavaliers,0,21400964,0.0,2015-03-12,2015,CC,00:00.0,CLE,0.0,Q4,,128,0,SAS,,18581.0
125,SAS,TNT,home,Foul: Offensive,Spurs,Cavaliers,4,21400964,4.85,2015-03-12,2015,INC,04:51.0,CLE,51.0,Q5,away,128,0,SAS,CLE,18581.0
125,SAS,TNT,home,Foul: Personal,Spurs,Cavaliers,4,21400964,4.466666666666667,2015-03-12,2015,CC,04:28.0,CLE,28.0,Q5,away,128,0,SAS,CLE,18581.0
125,CLE,TNT,away,Violation: Kicked Ball,Spurs,Cavaliers,4,21400964,4.1,2015-03-12,2015,CC,04:06.0,CLE,6.0,Q5,,128,0,SAS,,18581.0
125,CLE,TNT,away,Foul: Shooting,Spurs,Cavaliers,3,21400964,3.883333333333333,2015-03-12,2015,CC,03:53.0,CLE,53.0,Q5,home,128,0,SAS,SAS,18581.0
125,CLE,TNT,away,Instant Replay: Support Ruling,Spurs,Cavaliers,3,21400964,3.083333333333333,2015-03-12,2015,CC,03:05.0,CLE,5.0,Q5,,128,0,SAS,,18581.0
125,SAS,TNT,home,Foul: Shooting,Spurs,Cavaliers,2,21400964,2.5666666666666664,2015-03-12,2015,CC,02:34.0,CLE,34.0,Q5,away,128,0,SAS,CLE,18581.0
125,CLE,TNT,away,Foul: Shooting,Spurs,Cavaliers,1,21400964,1.7166666666666668,2015-03-12,2015,CC,01:43.0,CLE,43.0,Q5,home,128,0,SAS,SAS,18581.0
125,SAS,TNT,home,Foul: Personal,Spurs,Cavaliers,0,21400964,0.7433333333333334,2015-03-12,2015,CC,00:44.6,CLE,44.6,Q5,away,128,0,SAS,CLE,18581.0
125,SAS,TNT,home,Foul: Personal,Spurs,Cavaliers,0,21400964,0.3183333333333333,2015-03-12,2015,CC,00:19.1,CLE,19.1,Q5,away,128,0,SAS,CLE,18581.0
125,SAS,TNT,home,Foul: Personal,Spurs,Cavaliers,0,21400964,0.175,2015-03-12,2015,CC,00:10.5,CLE,10.5,Q5,away,128,0,SAS,CLE,18581.0
125,CLE,TNT,away,Foul: Shooting,Spurs,Cavaliers,0,21400964,0.0516666666666666,2015-03-12,2015,CC,00:03.1,CLE,3.1,Q5,home,128,0,SAS,SAS,18581.0
109,IND,no,home,Foul: Personal,Pacers,Bucks,0,21400962,0.7183333333333334,2015-03-12,2015,CC,00:43.1,MIL,43.1,Q4,away,103,0,IND,MIL,15729.0
109,MIL,no,away,Foul: Loose Ball,Pacers,Bucks,0,21400962,0.3633333333333333,2015-03-12,2015,INC,00:21.8,MIL,21.8,Q4,home,103,0,IND,IND,15729.0
109,IND,no,home,Foul: Flagrant Type 1,Pacers,Bucks,4,21400962,4.8,2015-03-12,2015,CC,04:48.0,MIL,48.0,Q5,away,103,0,IND,MIL,15729.0
109,IND,no,home,Instant Replay: Support Ruling,Pacers,Bucks,4,21400962,4.8,2015-03-12,2015,CC,04:48.0,MIL,48.0,Q5,away,103,0,IND,MIL,15729.0
109,MIL,no,away,Foul: Offensive,Pacers,Bucks,4,21400962,4.133333333333334,2015-03-12,2015,CC,04:08.0,MIL,8.0,Q5,home,103,0,IND,IND,15729.0
109,MIL,no,away,Foul: Personal,Pacers,Bucks,3,21400962,3.5166666666666666,2015-03-12,2015,CC,03:31.0,MIL,31.0,Q5,home,103,0,IND,IND,15729.0
109,MIL,no,away,Turnover: Traveling,Pacers,Bucks,2,21400962,2.3,2015-03-12,2015,INC,02:18.0,MIL,18.0,Q5,,103,0,IND,,15729.0
109,MIL,no,away,Foul: Loose Ball,Pacers,Bucks,2,21400962,2.033333333333333,2015-03-12,2015,IC,02:02.0,MIL,2.0,Q5,home,103,0,IND,IND,15729.0
109,MIL,no,away,Foul: Shooting,Pacers,Bucks,1,21400962,1.2666666666666666,2015-03-12,2015,CC,01:16.0,MIL,16.0,Q5,home,103,0,IND,IND,15729.0
109,MIL,no,away,Foul: Personal,Pacers,Bucks,0,21400962,0.2783333333333333,2015-03-12,2015,CC,00:16.7,MIL,16.7,Q5,home,103,0,IND,IND,15729.0
95,BOS,no,home,Foul: Personal,Celtics,Magic,1,21400969,1.6333333333333333,2015-03-13,2015,CC,01:38.0,ORL,38.0,Q4,away,88,0,BOS,ORL,18624.0
95,ORL,no,away,Foul: Offensive,Celtics,Magic,1,21400969,1.2,2015-03-13,2015,INC,01:12.0,ORL,12.0,Q4,home,88,0,BOS,BOS,18624.0
95,ORL,no,away,Foul: Shooting,Celtics,Magic,0,21400969,0.8833333333333333,2015-03-13,2015,CC,00:53.0,ORL,53.0,Q4,home,88,0,BOS,BOS,18624.0
95,BOS,no,home,Foul: Shooting,Celtics,Magic,0,21400969,0.4766666666666667,2015-03-13,2015,CC,00:28.6,ORL,28.6,Q4,away,88,0,BOS,ORL,18624.0
95,ORL,no,away,Foul: Personal,Celtics,Magic,0,21400969,0.4183333333333333,2015-03-13,2015,CC,00:25.1,ORL,25.1,Q4,home,88,0,BOS,BOS,18624.0
95,ORL,no,away,Foul: Offensive,Celtics,Magic,0,21400969,0.4183333333333333,2015-03-13,2015,INC,00:25.1,ORL,25.1,Q4,home,88,0,BOS,BOS,18624.0
95,ORL,no,away,Foul: Personal,Celtics,Magic,0,21400969,0.3083333333333333,2015-03-13,2015,CC,00:18.5,ORL,18.5,Q4,home,88,0,BOS,BOS,18624.0
88,DET,no,away,Foul: Shooting,Jazz,Pistons,0,21400980,0.6333333333333333,2015-03-14,2015,INC,00:38.0,DET,38.0,Q4,home,85,0,UTA,UTA,19911.0
88,DET,no,away,Foul: Personal,Jazz,Pistons,0,21400980,0.0516666666666666,2015-03-14,2015,CC,00:03.1,DET,3.1,Q4,home,85,0,UTA,UTA,19911.0
109,CHI,ABC,away,Foul: Shooting,Thunder,Bulls,1,21400982,1.45,2015-03-15,2015,CC,01:27.0,CHI,27.0,Q4,home,100,0,OKC,OKC,18203.0
109,,ABC,,Instant Replay: Overturn Ruling,Thunder,Bulls,1,21400982,1.0,2015-03-15,2015,CC,01:00.0,CHI,0.0,Q4,,100,0,OKC,,18203.0
109,CHI,ABC,away,Foul: Loose Ball,Thunder,Bulls,0,21400982,0.3716666666666667,2015-03-15,2015,CC,00:22.3,CHI,22.3,Q4,home,100,0,OKC,OKC,18203.0
109,OKC,ABC,home,Foul: Shooting,Thunder,Bulls,0,21400982,0.23,2015-03-15,2015,CC,00:13.8,CHI,13.8,Q4,away,100,0,OKC,CHI,18203.0
109,CHI,ABC,away,Foul: Personal,Thunder,Bulls,0,21400982,0.205,2015-03-15,2015,CC,00:12.3,CHI,12.3,Q4,home,100,0,OKC,OKC,18203.0
109,OKC,ABC,home,Violation: Lane,Thunder,Bulls,0,21400982,0.205,2015-03-15,2015,INC,00:12.3,CHI,12.3,Q4,,100,0,OKC,,18203.0
109,CHI,ABC,away,Foul: Loose Ball,Thunder,Bulls,0,21400982,0.1883333333333333,2015-03-15,2015,CC,00:11.3,CHI,11.3,Q4,home,100,0,OKC,OKC,18203.0
111,NOP,no,home,Foul: Personal,Pelicans,Nuggets,1,21400984,1.35,2015-03-15,2015,INC,01:21.0,DEN,21.0,Q4,away,118,0,NOP,DEN,17248.0
111,NOP,no,home,Foul: Personal,Pelicans,Nuggets,0,21400984,0.5933333333333334,2015-03-15,2015,INC,00:35.6,DEN,35.6,Q4,away,118,0,NOP,DEN,17248.0
111,DEN,no,away,Turnover: Traveling,Pelicans,Nuggets,0,21400984,0.5366666666666667,2015-03-15,2015,INC,00:32.2,DEN,32.2,Q4,,118,0,NOP,,17248.0
111,DEN,no,away,Turnover: Traveling,Pelicans,Nuggets,0,21400984,0.095,2015-03-15,2015,INC,00:05.7,DEN,5.7,Q4,,118,0,NOP,,17248.0
111,DEN,no,away,Foul: Personal,Pelicans,Nuggets,0,21400984,0.0483333333333333,2015-03-15,2015,CC,00:02.9,DEN,2.9,Q4,home,118,0,NOP,NOP,17248.0
111,,no,,Turnover: 24 Second Violation,Pelicans,Nuggets,1,21400984,1.3,2015-03-15,2015,CC,01:18.0,DEN,18.0,Q5,,118,0,NOP,,17248.0
111,,no,,Instant Replay: Support Ruling,Pelicans,Nuggets,1,21400984,1.3,2015-03-15,2015,CC,01:18.0,DEN,18.0,Q5,,118,0,NOP,,17248.0
111,DEN,no,away,Foul: Personal,Pelicans,Nuggets,4,21400984,4.833333333333333,2015-03-15,2015,CC,04:50.0,DEN,50.0,Q6,home,118,0,NOP,NOP,17248.0
111,NOP,no,home,Foul: Shooting,Pelicans,Nuggets,4,21400984,4.283333333333333,2015-03-15,2015,INC,04:17.0,DEN,17.0,Q6,away,118,0,NOP,DEN,17248.0
111,DEN,no,away,Foul: Loose Ball,Pelicans,Nuggets,3,21400984,3.55,2015-03-15,2015,INC,03:33.0,DEN,33.0,Q6,home,118,0,NOP,NOP,17248.0
111,DEN,no,away,Foul: Defense 3 Second,Pelicans,Nuggets,3,21400984,3.1666666666666665,2015-03-15,2015,INC,03:10.0,DEN,10.0,Q6,,118,0,NOP,,17248.0
111,NOP,no,home,Foul: Personal,Pelicans,Nuggets,2,21400984,2.3166666666666664,2015-03-15,2015,INC,02:19.0,DEN,19.0,Q6,away,118,0,NOP,DEN,17248.0
111,NOP,no,home,Foul: Personal,Pelicans,Nuggets,1,21400984,1.6833333333333331,2015-03-15,2015,CC,01:41.0,DEN,41.0,Q6,away,118,0,NOP,DEN,17248.0
111,NOP,no,home,Foul: Shooting,Pelicans,Nuggets,1,21400984,1.5166666666666666,2015-03-15,2015,INC,01:31.0,DEN,31.0,Q6,away,118,0,NOP,DEN,17248.0
111,NOP,no,home,Foul: Personal,Pelicans,Nuggets,1,21400984,1.05,2015-03-15,2015,INC,01:03.0,DEN,3.0,Q6,away,118,0,NOP,DEN,17248.0
111,,no,,Instant Replay: Support Ruling,Pelicans,Nuggets,0,21400984,0.8633333333333333,2015-03-15,2015,CC,00:51.8,DEN,51.8,Q6,,118,0,NOP,,17248.0
111,NOP,no,home,Foul: Shooting,Pelicans,Nuggets,0,21400984,0.435,2015-03-15,2015,CC,00:26.1,DEN,26.1,Q6,away,118,0,NOP,DEN,17248.0
111,NOP,no,home,Foul: Personal,Pelicans,Nuggets,0,21400984,0.245,2015-03-15,2015,CC,00:14.7,DEN,14.7,Q6,away,118,0,NOP,DEN,17248.0
98,HOU,ABC,away,Foul: Shooting,Clippers,Rockets,1,21400983,1.5833333333333337,2015-03-15,2015,CC,01:35.0,HOU,35.0,Q4,home,100,0,LAC,LAC,19211.0
98,LAC,ABC,home,Foul: Loose Ball,Clippers,Rockets,0,21400983,0.5166666666666667,2015-03-15,2015,CC,00:31.0,HOU,31.0,Q4,away,100,0,LAC,HOU,19211.0
98,LAC,ABC,home,Foul: Personal,Clippers,Rockets,0,21400983,0.2883333333333333,2015-03-15,2015,INC,00:17.3,HOU,17.3,Q4,away,100,0,LAC,HOU,19211.0
98,LAC,ABC,home,Foul: Offensive,Clippers,Rockets,0,21400983,0.2,2015-03-15,2015,CC,00:12.0,HOU,12.0,Q4,away,100,0,LAC,HOU,19211.0
98,LAC,ABC,home,Foul: Personal,Clippers,Rockets,0,21400983,0.1483333333333333,2015-03-15,2015,CC,00:08.9,HOU,8.9,Q4,away,100,0,LAC,HOU,19211.0
103,ATL,no,away,Foul: Personal,Kings,Hawks,1,21400998,1.6,2015-03-16,2015,CC,01:36.0,ATL,36.0,Q4,home,110,0,SAC,SAC,16835.0
103,SAC,no,home,Foul: Personal,Kings,Hawks,1,21400998,1.2333333333333334,2015-03-16,2015,INC,01:14.0,ATL,14.0,Q4,away,110,0,SAC,ATL,16835.0
103,,no,,Instant Replay: Support Ruling,Kings,Hawks,1,21400998,1.1,2015-03-16,2015,CC,01:06.0,ATL,6.0,Q4,,110,0,SAC,,16835.0
103,ATL,no,away,Foul: Shooting,Kings,Hawks,0,21400998,0.4183333333333333,2015-03-16,2015,CC,00:25.1,ATL,25.1,Q4,home,110,0,SAC,SAC,16835.0
103,SAC,no,home,Foul: Personal,Kings,Hawks,0,21400998,0.3866666666666666,2015-03-16,2015,CC,00:23.2,ATL,23.2,Q4,away,110,0,SAC,ATL,16835.0
103,ATL,no,away,Foul: Shooting,Kings,Hawks,0,21400998,0.3133333333333333,2015-03-16,2015,CC,00:18.8,ATL,18.8,Q4,home,110,0,SAC,SAC,16835.0
103,,no,,Instant Replay: Support Ruling,Kings,Hawks,0,21400998,0.3133333333333333,2015-03-16,2015,CC,00:18.8,ATL,18.8,Q4,,110,0,SAC,,16835.0
103,SAC,no,home,Foul: Personal,Kings,Hawks,0,21400998,0.2633333333333333,2015-03-16,2015,CC,00:15.8,ATL,15.8,Q4,away,110,0,SAC,ATL,16835.0
103,,no,,Instant Replay: Overturn Ruling,Kings,Hawks,0,21400998,0.1933333333333333,2015-03-16,2015,CC,00:11.6,ATL,11.6,Q4,,110,0,SAC,,16835.0
